geocode,total,owned_loan,owned_clear,rented
37019020512,655,352,224,79
37019020513,1287.0000000001,575.000000000006,252.000000000009,460.00000000008504
37019020514,2888.000000000813,1623.000000000483,692.000000000183,573.000000000147
37019020515,2599.00000000032,1318.000000000142,847.0000000001249,434.000000000053
37019020516,3443.999999998863,1819.999999999284,1130.999999999671,492.99999999990797
37019020517,2293.874545331756,1044.672906703974,651.39991309921,597.801725528572
37019020518,2108.125454668785,1027.327093296284,648.600086900971,432.19827447153
37019020601,4656.000000000445,1990.000000000118,1079.000000000069,1587.000000000258
37019020602,5147.658557841752,2626.632248693636,1227.588887003271,1293.437422144845
37019020603,2234.043431303621,1150.007664347709,526.030657390782,558.0051095651299
37019990100,0,0,0,0
37021000100,940,110,82,748
37021000200,1784,413,147,1224
37021000300,2136,708,194,1234
37021000400,2592.99999999999,675.999999999995,270.999999999998,1645.999999999997
37021000500,3615,1814,726,1075
37021000600,2054,596,210,1248
37021000700,1119,419,121,579
37021000800,2771,1164,401,1206
37021000900,2855,762,211,1882
37021001000,3938,1592,402,1944
37021001100,4237,2006,613,1618
37021001200,4565,1993,685,1887
37021001300,3945.99999999997,1573.999999999994,656.999999999995,1714.999999999981
37021001401,4626,1355,840,2431
37021001402,2371,557,673,1141
37021001500,2157,716,365,1076
37021001601,3124.000000000102,1777.000000000037,664.000000000021,683.000000000044
37021001602,2795.000000000295,908.00000000002,611.000000000025,1276.0000000002499
37021001700,2347.00000000029,1308.000000000116,696.000000000112,343.000000000062
37021001801,3183.999999999606,1122.999999999807,486.999999999881,1573.999999999918
37021001802,4271.999999999414,1885.999999999595,701.999999999868,1683.999999999951
37021001900,3054,1272,653,1129
37021002000,5870,2668,715,2487
37021002101,1336,829,400,107
37021002102,5065,1827,924,2314
37021002203,4727.123317551086,1913.723668144797,990.696680702653,1822.702968703636
37021002204,7883.000000000185,2558.000000000079,968.000000000033,4357.000000000073
37021002205,6165.000000000252,3824.000000000136,990.000000000041,1351.000000000075
37021002206,4655.000000000108,2201.000000000067,782.000000000031,1672.00000000001
37021002303,4008.652507676055,2350.894738910987,761.390707640571,896.367061124497
37021002304,1344,871,298,175
37021002305,4420.000000000335,2822.000000000215,893.000000000045,705.000000000075
37021002306,3135.000000000125,1744.000000000047,665.000000000025,726.000000000053
37021002401,3475.003150882661,1701.001560081493,915.000432088382,859.001158712786
37021002402,4642.996981429664,2117.998254124214,1230.999208645064,1293.999518660386
37021002503,3925,1936,971,1018
37021002504,4513,2454,1033,1026
37021002505,4539.000000000233,2330.000000000062,1078.0000000000439,1131.000000000127
37021002506,3741,1423,709,1609
37021002603,3483.994187200455,1675.99700927753,1104.99784803403,702.999329888895
37021002604,5865.005205856667,3353.000000000208,1461.000000000099,1051.00520585636
37021002606,3792.000000000122,1955.000000000084,933.000000000021,904.000000000017
37021002607,4151.994794143383,2163.99999999989,1051.999999999853,935.99479414364
37021002608,4279.000000000843,1876.000000000219,974.000000000122,1429.000000000502
37021002609,1240,694,353,193
37021002701,2908.000000000174,1499.000000000098,708.000000000053,701.000000000023
37021002702,3963,2062,974,927
37021002704,4154,2106,1140,908
37021002705,1323,690,412,221
37021002803,4029.480894123698,2081.461690463502,1023.768738644408,924.250465015788
37021002804,4993.012977521819,2870.012977521847,1213.999999999989,908.9999999999831
37021002900,3551.063845105955,1543.002665937481,1041.124262895446,966.936916273028
37021003002,6759.114561580106,3232.073319411253,1590.038950937235,1937.002291231618
37021003003,5557,2802,1381,1374
37021003004,2360.88543842,1275.9266805888,566.9610490627999,517.9977087684
37021003103,1878.999999999964,979.999999999988,386.999999999988,511.999999999988
37021003105,3491.503144395607,1734.453913451425,720.892876098269,1036.156354845913
37021003106,1632.99916098232,717.999597970695,431.999563011625,483
37021003107,3764,1711,847,1206
37021003108,1671.0000000000568,709.000000000026,425.000000000017,537.000000000014
37021003201,1732.000000000175,1087.000000000137,419.000000000032,226.000000000006
37021003202,4361.206109061912,2905.125840457318,908.051268334539,548.029000270055
37021003203,4895.99999999905,2616.999999999602,968.999999999891,1309.999999999557
37021003204,5431.049981612996,3192.032921070222,1320.011433462018,919.005627080756
37021003205,1477.026214473689,796.819307029744,485.087256887342,195.119650556603
37023020100,4255.488994240622,2160.986818524984,1198.973231255138,895.5289444605
37023020202,4282.999999999813,2441.999999999895,913.99999999997,926.999999999948
37023020203,2850.064446995098,1550.9942233206891,851.366461280112,447.703762394297
37023020204,3031,1587,731,713
37023020301,4840.006674239872,2546.001668559968,1224.002711409948,1070.002294269956
37023020303,4762,2690,1154,918
37023020304,2828.03072446615,1411.03072446615,778,639
37023020500,2895,1329,488,1078
37023020600,5656,1827,874,2955
37023020801,5439.000000000261,2822.00000000015,1206.000000000055,1411.000000000056
37023020802,3139,1624,772,743
37023020901,3373,1801,815,757
37023020902,3453,1597,706,1150
37023021000,5728,2989,1430,1309
37023021100,6384.265772492046,3378.914115378059,1389.48830884116,1615.8633482728271
37023021201,3833.999999999476,1747.999999999736,1135.999999999882,949.999999999858
37023021202,4258.22212552068,1984.805730193896,1219.23972153429,1054.176673792494
37023021203,4349.020244681282,2337.943592642241,1196.617071794274,814.459580244767
37023021301,4118.000000000139,1962.000000000085,1189.000000000042,967.000000000012
37023021302,3492.005419587087,1635.002053998759,1064.002499444273,793.000866144055
37023021400,4447,1301,650,2496
37025040501,7171.999999999943,5281.999999999956,662.999999999985,1227.000000000002
37025040502,4739.00000000001,2962.000000000003,688.000000000003,1089.000000000004
37025040600,6110.05918914398,3905.027782659365,1193.021742950896,1012.009663533719
37025040701,1654,787,240,627
37025040703,2586,567,271,1748
37025040704,3386,1999,302,1085
37025040705,3096,2089,362,645
37025040800,3944,1323,590,2031
37025040900,1845,816,297,732
37025041001,3261,1421,438,1402
37025041002,2689.361197622499,765.473033628994,312.006937780183,1611.881226213322
37025041100,6814.657301655133,4378.272094301589,869.098943382396,1567.286263971148
37025041201,3087.91322770366,1825.574903684767,600.868685663173,661.46963835572
37025041202,2648.99999999994,1651.999999999968,453.000000000002,543.99999999997
37025041301,3739.388400372172,2792.820049714068,581.287713796338,365.280636861766
37025041304,5372,4434,174,764
37025041305,2195.000000000101,1703.000000000022,299.000000000021,193.000000000058
37025041306,2193.8969232608288,1254.154628230556,128.508959588555,811.2333354417179
37025041307,4800.103076739326,4407.845371769469,144.491040411444,247.766664558413
37025041503,2986.0000000007217,2330.0000000006157,296.000000000046,360.00000000005997
37025041504,4415.000000000032,3740.0000000000227,419.999999999996,255.000000000013
37025041505,5153.365122522417,4419.308286047318,383.999999999989,350.05683647511
37025041506,3480.999999999915,2756.999999999907,349.999999999995,374.000000000013
37025041507,2586.999999999875,1936.999999999914,468.999999999972,180.999999999989
37025041602,3172,2125,584,463
37025041603,3199.418389700313,1999.775116656512,623.52343291714,576.119840126661
37025041604,3725.000000000029,2566.000000000027,708.000000000009,450.999999999993
37025041701,4017.999999998914,2470.99999999927,783.999999999816,762.999999999828
37025041702,3264.494251921238,1982.613251469182,730.881000452056,551
37025041901,2052,729,241,1082
37025041902,4031,1193,285,2553
37025042000,4579.999999999846,2186.99999999986,672.999999999994,1719.999999999992
37025042101,3251,758,325,2168
37025042102,3477,1967,290,1220
37025042201,2540,1304,322,914
37025042202,3622,2472,585,565
37025042300,4431,1447,474,2510
37025042401,3228,1753,540,935
37025042402,4787.342698344867,1186.727905698411,232.901056617604,3367.713736028852
37025042501,4362,3125,512,725
37025042502,2379,844,213,1322
37025042503,3714,2800,484,430
37025042504,1575,1367,113,95
37025042601,5269,4330,578,361
37025042602,3796.00000000003,2291.000000000002,835.000000000009,670.000000000019
37025042603,7031.041735647564,5275.00179141987,502.026555329174,1254.0133888985201
37025042604,4996.847849833285,3859.777301296991,514.035147528366,623.035401007928
37027030100,5417,1833,750,2834
37027030200,5506,2076,1386,2044
37027030300,3952.999999999962,1805.999999999972,865.999999999998,1280.999999999992
37027030400,4397.826691628971,1704.826691628907,896.000000000035,1797.000000000029
37027030500,4494.0000000000055,2467,1031.000000000002,996.000000000003
37027030600,4298.000000000007,2538.999999999998,951.000000000041,807.999999999968
37027030700,7056.173308371209,3258.173308371219,1453.999999999992,2343.999999999998
37027030801,3840.008825822358,2147.004745960999,953.0029974491961,740.001082412163
37027030802,4327.502179936075,2498.008435513437,740.023771295431,1089.469973127207
37027030900,4970.979090753508,2396.988674158149,1536.995643906986,1036.994772688373
37027031000,3042.013244804299,1506.9996887090829,1007.011723570263,528.001832524953
37027031100,4322.037771142961,2177.181633309891,1267.492871212834,877.363266620236
37027031201,4671.999999999884,2297.999999999942,1331.999999999953,1041.999999999989
37027031202,4586.999999999887,2451.999999999923,1194.999999999986,939.9999999999781
37027031301,4113.000000000098,3164.000000000084,587.000000000014,362
37027031302,3980.999999999965,2283.999999999994,744.999999999986,951.999999999985
37027031401,3193,1646,721,826
37027031402,3470.000000000082,1811.000000000025,637.000000000009,1022.000000000048
37027031403,2425.00000000002,1073.000000000004,393.00000000001,959.000000000006
37029950101,5317,3686,861,770
37029950102,4646.000000000007,2756.000000000005,960,930.000000000002
37031970101,1066,447,395,224
37031970102,2608,1270,933,405
37031970103,3046,1547,983,516
37031970200,1202,571,403,228
37031970301,4622.999999999917,2306.999999999977,1182.999999999981,1132.999999999959
37031970304,2240.999999999959,735.999999999984,509.999999999984,994.999999999991
37031970305,1610.000000000007,491.000000000002,391.000000000005,728
37031970401,1446.6918845066891,214.824381853868,228.93375132654901,1002.933751326272
37031970402,1527,420,257,850
37031970403,1138,401,293,444
37031970501,2433.452731306743,904.293878216516,532.131053799263,997.027799290964
37031970502,1934.999999999316,1163.99999999955,425.999999999846,344.99999999992
37031970503,2210.855384186501,1131.881739929617,382.935194874192,696.038449382692
37031970504,1770.999999999997,1003.9999999999969,463,304
37031970601,1306,562,426,318
37031970602,1025,586,293,146
37031970603,1640,707,412,521
37031970606,3342.000000000231,1793.00000000011,886.000000000081,663.00000000004
37031970701,1409,694,372,343
37031970702,3517.000000000244,1870.000000000073,626.000000000041,1021.0000000001301
37031970703,5019.000000000026,2399.000000000008,751.000000000016,1869.000000000002
37031970704,2379.042921971868,1324.010830777948,631.024168680421,424.007922513499
37031970801,2363,1418,444,501
37031970804,3052.000000000632,1954.000000000412,527.000000000121,571.000000000099
37031970805,1634.000000000019,991.000000000009,274.999999999999,368.00000000001097
37031970806,3096.9999999999523,1661.999999999985,770.9999999999919,663.999999999975
37031970903,1218.234842692993,514.408695879112,335.621798874325,368.204347939556
37031970904,2438.00000000042,1142.000000000201,597.000000000095,699.000000000124
37031971003,1682.765157307007,879.591304120888,563.378201125675,239.79565206044398
37031971103,1501.999999999958,445.999999999977,329.99999999999,725.999999999991
37031980100,0,0,0,0
37031990100,0,0,0,0
37031990200,0,0,0,0
37033930100,2419,1091,668,660
37033930200,4527.999999999906,2001.999999999934,1112.999999999976,1412.999999999996
37033930300,4161.162253794609,1945.123405379374,1202.388707014979,1013.650141400256
37033930400,2639,1482,655,502
37033930500,3834.835475860545,2149.172084917929,991.550117672075,694.113273270541
37033930600,4785.556791881122,2465.389841268694,1373.656658960412,946.510291652016
37035010101,6112.000000000095,3769.000000000051,1356.000000000019,987.000000000025
37035010102,4026.000000000072,2231.000000000008,801.000000000019,994.000000000045
37035010201,4815,2889,901,1025
37035010203,3250.999999999911,2078.999999999946,501.999999999986,669.999999999979
37035010204,5019.000000000195,2602.000000000134,778.000000000027,1639.000000000034
37035010301,4810.999999999905,2984.999999999918,907.999999999987,918
37035010302,5467.000000000895,3332.0000000005803,916.000000000146,1219.000000000169
37035010303,4022.000000000846,2241.000000000407,856.000000000255,925.000000000184
37035010304,4267.999999999736,1790.999999999883,935.999999999956,1540.999999999897
37035010402,4115,784,311,3020
37035010403,4333.000000000348,1487.000000000095,692.000000000056,2154.000000000197
37035010404,2258,734,336,1188
37035010501,3500.28887060758,1769.193324715002,558.779997649546,1172.315548243032
37035010502,3226,2322,619,285
37035010600,6305.196253158759,2833.055849310857,939.085876590064,2533.054527257838
37035010700,2474.249103741543,681.836710596063,366.645816919224,1425.766576226256
37035010900,3628.999999999713,1137.999999999863,365.999999999976,2124.999999999874
37035011000,2504.999999999888,646.999999999912,482.999999999995,1374.999999999981
37035011101,3532.7778744792367,1967.194269806046,689.760278465692,875.823326207499
37035011102,6862.00000000085,3789.000000000264,958.999999999971,2114.000000000615
37035011200,5691.000000000202,2642.000000000125,832.000000000032,2217.000000000045
37035011300,7170.000000000107,3277.000000000117,1084.999999999991,2807.999999999999
37035011401,3524.999999999607,1896.999999999729,754.999999999915,872.9999999999629
37035011402,3866.000000000008,2013.000000000016,979.000000000035,873.999999999957
37035011501,4821.000000000138,2755.000000000066,1175.000000000022,891.00000000005
37035011503,3714.999999999811,2605.999999999865,615.999999999978,492.999999999968
37035011505,3017.000000000298,1858.000000000238,592.000000000039,567.000000000021
37035011506,2795.079375524334,1861.959076138027,438.186059252891,494.934240133416
37035011601,4292.457702401929,2812.900542338141,810.557160063806,668.999999999982
37035011602,5579.007457751578,3162.467504785513,1243.781949887682,1172.758003078383
37035011701,4272.999999998706,2422.99999999911,816.999999999726,1032.99999999987
37035011702,6899.845662613154,4248.797247534734,1350.182662459496,1300.865752618924
37035011801,6208.6948393939265,4302.755518882929,1073.026457737963,832.912862773035
37035011802,6074.9275999036245,3487.338117098863,1465.553131000795,1122.036351803966
37037020103,4335.000000001005,2472.000000000628,1182.000000000249,681.000000000128
