geocode,total,owned_loan,owned_clear,rented
37081016305,2792,2034,352,406
37081016306,2546.999999999992,1554,217,775.9999999999919
37081016405,789.493789005818,487.165976556202,72.331953112404,229.99585933721198
37081016406,1938,849,164,925
37081016407,2786,2025,260,501
37081016408,1754,1242,446,66
37081016409,2064.120023281146,1481.94251935411,355.99889680788,226.178607119156
37081016410,2867.000000000153,1845.000000000032,398.000000000011,624.00000000011
37081016502,4150.000000000085,2779.000000000048,933.000000000039,437.999999999998
37081016503,1854.506210993808,816.834023443496,191.668046887577,846.004140662735
37081016505,2885.63232262282,1648.63232262282,221,1016
37081016506,3352.247654095825,2737.425158022885,287.001103192116,327.821392880824
37081016600,1943.390714140346,1065.548402687194,481.873712291108,395.968599162044
37081016701,1997.999999999994,975.000000000002,579.999999999995,442.999999999997
37081016702,3150,1797,825,528
37081016800,3560.000000000175,2006.000000000065,928.000000000026,626.000000000084
37081016900,4130.000000000113,2602.000000000096,956.000000000005,572.000000000012
37081017000,4205.052814602302,2523.028697821635,1119.018341822805,563.005774957862
37081017101,4182,2914,997,271
37081017102,1572.994900231864,839.999711333901,433.99913400166497,298.996054896298
37081017200,5068.997174822221,3109.997939409071,1167.999447798363,790.999787614787
37081980100,0,0,0,0
37083930100,851.000000000079,388.000000000036,305.000000000026,158.000000000017
37083930200,3923,2131,764,1028
37083930300,3405,1627,689,1089
37083930400,2045,944,410,691
37083930501,1874,888,424,562
37083930503,1243,779,286,178
37083930504,1191,458,411,322
37083930600,1702.999999999962,732.999999999985,627.99999999998,341.999999999997
37083930701,384,201,140,43
37083930702,1537.5475057220249,863.968030007266,509.452375682524,164.127100032235
37083930800,423.673557776829,224.762170598987,138.911407702556,59.999979475286
37083930901,336,160,135,41
37083930902,375.009775497277,136.005056770044,164.002583954817,75.002134772416
37083931000,606,282,214,110
37083931101,711,359,256,96
37083931102,837.20180641094,288.030270961641,322.161445128752,227.010090320547
37085070100,2284.582611106754,1060.316321382596,561.388506921954,662.877782802204
37085070200,1539.999999999999,677.999999999999,352,510
37085070300,3281,1594,715,972
37085070401,2985.9132907930302,1622.937878086055,626.980775856779,735.994636850196
37085070402,4546.083043969057,2430.975491018091,876.007330046621,1239.100222904345
37085070500,4382.287196866248,2198.112015269659,1038.339562988827,1145.835618607762
37085070600,2041.576308853321,1159.729229949101,458.943607403126,422.903471501094
37085070700,2556,1218,563,775
37085070801,1493,928,277,288
37085070802,2435,1015,396,1024
37085070901,1696.752301670895,890.473553886696,251.788470548822,554.490277235377
37085070902,1813.000000000144,984.000000000065,294.000000000024,535.000000000055
37085070903,1450.9999999999359,892.99999999997,226.999999999984,330.999999999982
37085070904,2072.945121123737,1419.05269282234,269.49079548845,384.401632812947
37085071002,2621.06951296385,1657.06951296385,501,463
37085071003,2451.26222263547,1719.306892025262,382.973361094847,348.981969515361
37085071004,1491.474295097446,1163.172869064217,159.706435789898,168.594990243331
37085071101,2499.030934259463,1309.027161255655,699.001768595535,491.002004408273
37085071102,3318.99484241296,1679.996905447778,775.999999999981,862.997936965201
37085071201,1609.001358975649,722.000863648076,339.000393721917,548.000101605656
37085071202,2314,1234,268,812
37085071203,745.989353926892,320.868323121949,109.007533996212,316.113496808731
37085071204,3272,2245,475,552
37085071301,2473.00515758694,1249.003094552164,700,524.002063034776
37085071302,3371,2361,231,779
37085071303,5259.000000000242,3734.00000000018,418.000000000009,1107.000000000053
37085071401,2455.000000000006,1264.000000000005,504.000000000001,687
