geocode,vacant_total,for_rent,rented_unoccupied,for_sale,sold,seasonal,migrant,other
37107010900,177.002188245291,77,2,64.62346557023442,3,9.006434454357,3,60.997939307538
37107011001,147,62,3,34.05121350893223,5,8,2,43
37107011002,169,74,4,23.081989036669,0,5,0,67
37107011100,305.805926597775,92.000013757274,3,45.57030240154255,8,13.96024078121,12.920481562418,143.930764144738
37107011201,173.000000000006,54.000000000001,1,20.946493726792827,21,14.000000000001,6,63.000000000004
37107011202,139.035830369128,23.007930951646,0,34.91258033635489,3,9.015861903292,1,80.01071775946
37107011301,71,23,0,14.815908720485076,6,6,0,27
37107011302,101.99999999999599,46,4,20.968974302719868,7,5,4.999999999999,23.999999999998
37107011400,212.908544346152,49.012304766265,4,13.001061943181139,6,26.991319225439,2.999999999999,112.902589259317
37109070100,324,138,4,44.56965596743805,17,16,0,109
37109070201,232.000000000011,139.000000000011,0,22.63357348090391,12.999999999999,11,0,46.000000000001
37109070202,81.000000000008,29.000000000002,1,22.571517247809055,5,4,0,24.000000000002
37109070300,176,81,3,23.406548046449057,7,6,1,60
37109070400,232.55867301815599,51.015232504261,4.000000000001,39.841054896649624,17.000000000001002,16.021993660796,0,111.269318226165
37109070500,185.945166818873,21.991822390434,6,19.019187270885986,14,17,2,112.953344428439
37109070600,199.799894689525,43.835393855414,3,29.82112459425673,6.973871719557,18.934275328908,0,107.316280422354
37109070700,99.987918901203,15,1,40.88655196396217,1.997113357695,5.9971133576949995,0,49.995402771754
37109070800,230.583738575767,64.753732966912,4,32.001384698885275,17.974497487133,4.851875298917,1,108.182205157429
37109070901,113.579209028415,23.964093745112,1,27.231758153654212,12.944986578971,7.964093745112,0,41.775135820741
37109070902,159.000000000003,36,4,70.36829145500275,10,9.000000000001,1,54.000000000002
37109071001,186,41,0,34.058698423785,3,7,0,109
37109071002,91,16,3,14.941303542357101,1,10,0,50
37109071101,250.081430741376,124.885741344461,5,57.74949080363404,9.721823290666,20.885741344461,0,41.607564635126
37109071102,139.000000000032,15.000000000005,2,56.559029145195304,7,11.000000000002,0,54.000000000015
37109071201,123,16,2,14.669867423751688,3,87,0,9
37109071202,197,22,1,79.79130640449202,6,104,0,21
37109071203,264.570591456249,12.954971997762,1,131.66316312001948,11.954971997762,168.21124179738,0,30.887429994405
37111970101,284.004999573832,29.998863710144,2,42.31493145634778,6,193.004391097647,0,39.00084320048
37111970102,399.432412333635,30.120996112895,4.00002504672,53.47084138020367,4,259.157254746872,0,87.155104078004
37111970200,357.968993589004,50.99557051272,3,75.82992706224657,2,141.999999999919,0,127.977852563643
37111970300,155,37,1,22.937714146529537,6,35,0,60
37111970400,150.08023351476,36,1,32.023655311805,5,12,0,76
37111970500,176.950772896149,42.004429487271,2,40.43278743937712,6.000000000002,12.000000000004,1,87.022147436357
37111970600,154.000000000015,39.000000000006,0,29.980288724233954,1,27.000000000003,0,65.000000000004
37111970700,274.02042764746,71.001309356543,3,33.474527918152965,5.001521139963,86.01499961621,0,92.001161108149
37111970800,359.087349082248,37.099397575345,2,42.1622671510508,7,181.557228680406,2,106.198795150692
37111970902,231.922182994515,40.071215625251,5,22.648635970597365,10,56.423673617758,0,103.356078126255
37111970903,311.572364698862,29.849752100793,8.899834733862,92.37891760160477,12.799669467724,136.301066426494,0,87.3561651694
37111970904,115.997596825279,15,1,22.269785336803825,1,34,0,53.997596825279
37113970100,828.030931071881,55.008416002481,2.000000000001,179.49866282781656,6.00210400062,571.014413535635,1,139.005997533139
37113970200,1431.00770443203,53.000161820131,3.000027171961,408.32542886284233,9.000005192067,1119.007109938251,1,172.000335581558
37113970302,517.999999999941,88.99999999999,2.999999999999,160.14154748433407,5,269.99999999995697,0,100.999999999997
37113970303,267,32,0,52.44965858804077,9,148,1,47
37113970304,265.000000000001,62,3,106.51100589907625,4,100,0,59.000000000001
37113970400,1111.15094983579,60.99999999999,4,565.1537195293376,7.999999999999,821.150949835827,5,151.999999999978
37113970501,1640.558154269949,59,2,111.37497623317337,0,1456.446776611089,8,63
37113970502,2095.308268125064,23.010801608747002,2,181.41255160553786,8,1909.284604843491,19,58.966051191004
37113970600,1405.9999999999911,65.999999999997,3,360.2279705994842,9.999999999998,1043.000000000014,13,179.999999999988
37113970700,1102.533754580669,62.000168791069,2,353.8508846034824,9,731.53358578959,2,204.000000000009
37115010100,597.834152251385,19.999999999998,2.999999999999,205.27525542259002,4.999999999999,462.834152251398,0,84.999999999998
37115010200,456.000000000028,33.000000000003,2,164.5274067980407,8.000000000001,247.000000000021,0,145.000000000002
37115010400,221.99999999998101,25.999999999999,1.999999999999,80.44783878768452,4,86.999999999988,3,89.99999999999599
37115010500,317.044996025588,51.999992669947,3.999996334975,118.21915452178948,20.999959684725,78.999952354675,0,121.045102311316
37115010601,136.000000000001,31.999999999999,1,20.393244759920947,3.000000000001,23.000000000001,0,71.000000000002
37115010602,159.121661571548,30.016980331475,5,40.3208660651245,6.999999999999,37.031947563599,1,55.038773013525
37115010700,224.005639186895,32.99934950393,2.999999999999,97.67273205835045,23.998699239999,73.997926507614,1,73.011351061545
37117970100,246.999999999999,30,2,20.003244210648802,6,25,0,167.999999999999
37117970200,192.999999999994,74.000000000001,0,21.90115874438181,4,10,3,82.999999999995
37117970300,229.000000000028,79.000000000014,1.0000000000009999,30.304543247260096,6.000000000002,19.000000000002,0,96.000000000009
37117970400,219.889006473983,31,3,30.628846709119,4,23,4,141.889006473983
37117970500,267,48,9,11.509154935645604,5,24,0,171
37117970600,230,80,2,27,1,17,3,104
37119000101,34,4,1,3,0,26,0,0
37119000102,90,15,0,57,2,16,0,0
37119000103,55,37,2,5,1,9,0,1
37119000104,116,22,3,16,4,58,0,13
37119000301,48,0,0,44,3,0,0,1
37119000302,95,10,4,146.0036061699441,0,5,0,0
37119000401,243,199,1,14,0,11,0,18
37119000402,279,138,4,4,1,3,0,129
37119000501,82,19,2,61.97087829682976,4,0,0,19
37119000502,83,36,1,33,0,3,0,10
37119000503,193,56,0,117.25748068630215,10,8,0,11
37119000600,195,140,2,17,2,4,0,32
37119000700,70,42,0,5,1,1,0,22
37119000800,146,80,2,55,0,1,0,23
37119000900,144.999999999969,52,4,37.0142635542876,4.999999999998,0,0,29
37119001000,105,34,2,43,2,3,0,26
37119001100,76,22,0,49.00125427436166,3,1,0,24
37119001200,200,101,5,56.41971721620515,11,4,0,31
37119001300,270,172,5,39,6,0,0,53
37119001400,191,79,1,60.70577490796383,3,5,0,52
37119001504,250,138,1,57.0245237259542,3,1,0,56
37119001505,97.999999999997,69.000000000001,0,11.494870607607917,1,0,0,12.999999999999
37119001507,296,241,11,23.818764457455543,1,3,0,21
37119001508,200,107,1,39.11229245139638,3,3,0,47
37119001509,75,45,3,9.522440740777675,0,0,0,15
37119001510,129,96,0,14.544378614904783,1,2,0,18
37119001603,161,99,0,31,1,1,0,48
37119001605,99,82,1,8.61331857417168,0,1,0,6
37119001606,188,134,2,17.06201162095376,9,5,0,22
37119001607,118,71,4,16.722820071153937,0,1,0,35
37119001608,237,163,2,20.44789523019244,1,2,0,52
37119001609,85,44,0,35.92910562823176,0,1,0,26
37119001701,264,205,13,20.001018866319864,6,2,0,18
37119001702,452,393,2,19.339789908156206,4,1,0,31
37119001801,197,87,1,13.947072055937,3,1,0,93
37119001802,165,103,6,21.094748904545582,4,6,0,28
37119001910,256,229,2,22,0,0,0,14
37119001911,147.00000000000801,55.000000000002,2,44.25837681928473,7,6,0,47.000000000001
37119001914,274,161,3,16.125579341518325,6,3,0,84
37119001916,157.000000000004,61,3,61.285516531355796,7,3,0,40.000000000002004
37119001917,101.999999999972,44.999999999986,0,40.96237957343236,3.999999999998,0.9999999999989999,0,25.999999999998
37119001918,255,201,3,18.315325508540482,0,4,0,25
37119001919,349,276,1,45.814569636970006,8,1,0,48
37119001920,118.999999999988,71.999999999995,1,52.32227850647784,0,1,0,19.999999999997
37119001921,57,17,0,34.11376080810388,1,1,0,22
37119001922,120,47,4,35.75298245387277,2,2,0,35
37119001923,173,110,1,25.435251120102993,1,0,0,44
37119001924,105,84,0,9.628334536721084,1,0,0,13
37119001925,240.000000000028,205.00000000001899,0,63.60319811907465,0,0,0,16.000000000006
37119001926,211,141,1,39.36007571668681,2,4,0,40
37119001927,145,136,2,0,0,2,0,5
37119002004,149.000000000057,84.00000000005001,1,38.58612614443143,3,6.000000000001,0,17.000000000004
37119002005,151,119,5,10.766805402336653,1,5,0,10
37119002006,77,23,1,46.91369364248838,1,4,0,17
37119002007,147,108.99999999999999,1,19.59344082156704,1,4,0,6
37119002008,59,16,0,25.55769430468576,1,6,0,14
37119002100,174,103,4,22.779423187222374,0,2,0,42
37119002201,199,114,0,43,3,4,0,41
37119002202,239,105,3,80.82378907185402,11,23,0,20
37119002300,274,225,6,1,0,0,0,42
37119002400,190,87,6,55.59849526128308,5,7,0,34
37119002500,130,88,2,37,1,1,0,26
37119002600,80,36,2,9.503511296446694,1,4,0,27
37119002701,125,30,3,17,5,30,0,40
37119002702,203,52,5,79.41165448760252,11,21,0,38
37119002800,132,19,0,42.176956362405285,16,17,0,37
37119002903,145,50.99999999999999,1,60.84030849919103,6,28,0,18
37119002905,198,62,4,78.9941270195517,6,25,0,27
37119002907,90,55,3,13,2,10,0,8
37119002908,117.000000000021,43,2,73.72105324631757,3.0000000000030003,4.000000000001,0,18.000000000005
37119002909,65,18,0,7.294878057031464,0,25,0,10
37119002910,164,79,1,47.46836672782754,8,14,0,20
37119003006,160,73,0,47.898120956736825,11,11,0,17
37119003008,170,99,2,46.280238271753554,1,13,0,15
37119003012,153,107,3,37.87532589209872,4,7,0,10
37119003013,93,20,3,41.629308480971325,1,14,0,16
37119003015,67.999999999984,4.999999999999,0,73.09153004009805,2,9.999999999996,0,14.999999999996
37119003016,62.999999999987,30.999999999999,3,74.03624740370823,1,4.999999999998,0,5
37119003017,74,19,1,137.5006792293025,0,9,0,9
37119003018,63,26,0,34.88775482102185,4,5,0,7
37119003019,65.999999999982,27.999999999991,1,26.220011141606047,0.9999999999989999,5.999999999996,0,8.999999999999
37119003020,45,8,1,39.94523883356712,4,7,0,4
37119003021,55,17,0,21.90777161180774,2,4,0,5
37119003022,126,34,1,40.42819802284944,27,8,0,18
37119003102,281,191,0,50.9613219121231,4,11,0,30
37119003105,100,26,0,45.916102237935924,2,8,0,16
37119003106,184.000000000031,83.000000000001,1,41.47646730685983,6,2,0,51.00000000003
37119003108,172,139,0,38,0,2,0,11
37119003109,146,120,2,5,0,1,1,17
37119003110,95,34,0,27.954423645707664,1,2,0,27
37119003111,143,99,2,19.699922089119628,1,5,0,16
37119003201,81,44,2,9.648537505216597,1,2,0,20
37119003203,125,80,0,24.213134884965353,1,9,0,15
37119003204,128,37,0,43.532494135060084,5,19,0,22
37119003301,23,16,1,7,0,0,0,1
37119003302,124.999999999948,68.999999999968,1.999999999998,37.341208272536534,0.999999999999,2.999999999999,0,16.999999999993
37119003401,127,23,2,75,5,2,0,20
37119003402,223,89,12,44.53310631029474,15,15,0,49
37119003500,195,80,11,39,8,12,0,46
37119003600,207,76,4,40.63013053762878,10,3,0,78
37119003701,377,369,4,0,0,3,0,1
37119003702,19,13,2,0,0,0,0,4
37119003802,193.000000000004,116.000000000002,1,19.22589744118134,2,3.0000000000000004,0,57.000000000002
37119003805,90.000000000001,55,2,5,0,21,0,7.000000000001
37119003807,177,130,10,36.447160835826246,2,4,0,13
37119003808,424.00000000016297,383.000000000141,7.000000000004,1,0,0,0,33.000000000018
37119003809,53.999999999994,20.999999999998998,3,23.474890597617655,0.999999999999,3,0,16.999999999998
37119003810,161,74,0,26.398052955962,0,3,1,74
37119003811,79,25,1,133.66475214038823,1,2,0,26
37119003902,181,108,0,22.370639686790152,7,2,0,48
37119003903,169.999999999962,85.99999999999899,1,0,0,0,0,82.999999999963
37119004000,237,165,4,20.285049302406282,3,3,0,43
37119004101,60,32,1,2,2,1,0,22
37119004102,144,76,2,43.63297330255938,4,3,0,19
37119004200,371,211,16,18.278357689518288,5,6,0,115
37119004302,322,218,6,15.053437701391262,4,4,0,78
37119004303,68,13,0,28.40925257544815,3,3,0,30
37119004304,187,108,4,50.97234209881712,8,4,0,29
37119004306,201,170,3,2.3353787816399016,0,3,0,22
37119004307,81.000000000014,23.000000000002,3,26.688965271501697,5,4,0,21.000000000008
37119004400,135.999999999999,55.999999999999,2,60.350877615902355,5,2,0,38
37119004500,222,105,5,30.266210451094206,0,1,0,86
37119004600,133,80,4,19.745439170588615,0,1,0,35
37119004700,106,61,8,15,3,1,0,21
37119004800,260.999999999972,156.999999999991,1,35.03400387859255,1,3,0,68.999999999984
37119004900,15,13,0,2,0,0,0,1
37119005000,27,12,2,7.943799096489577,0,1,0,5
37119005100,163.000000000002,93.000000000002,8,9.037115067291312,4,1,0,52
37119005200,151,107,2,17,0,3,0,27
37119005301,149,116,2,21.779763438603073,1,0,0,20
37119005305,303,248,7,21,2,1,0,24
37119005306,163,104,1,4.653249710081557,1,7,0,44
37119005307,405,385,2,4,0,0,0,14
37119005308,356,342,8,1,0,0,0,5
37119005403,168,62,0,87.22496944721827,7,2,1,43
37119005404,132.999999999988,65.999999999991,0,57.38161652253661,0,1,0,25.999999999998
37119005405,161.999999999999,51.999999999999,2,57.85030778360276,1,1,0,52
37119005406,122,61,1,31.1008946136221,0,0,0,47
37119005508,50,9,2,33.36608933116831,3,7,0,6
37119005510,197,66,2,96.02894250136116,13,7,0,43
37119005511,134.999999999997,84.999999999997,3,45.810846939554786,2,12,0,7
37119005512,142.999999999997,43.999999999999,2,180.2308287175558,6,4,0,21.999999999999
37119005513,96,43,0,39.24942699873585,4,6,0,10
37119005515,68,15,0,10.12531687315545,2,15,0,15
37119005516,21,2,1,10,4,1,0,8
37119005517,69.00538111580799,15.002017918428,3.36319738e-4,25.250144672179644,8.000336319738,4,0,12.000336319738
37119005519,178,127,0,27.77064636604557,1,4,0,21
37119005520,65,8,1,63.797801984537365,3,4,0,17
37119005522,114.000000000007,70.000000000006,3,51.906551054201884,2,4.000000000001,2,12
37119005525,68.651811510181,21.98631447319,1.856577361062,24.718166719586712,2.856577361062,1.7560171695139999,0,18.785559634847
37119005526,54.342807374018,7.011667608384,1.1430863192,45.419210558119175,1.1430863192,4.243982830488,0,17.214104045417
37119005527,39,13,1,17.457313381104573,3,5,0,5
37119005528,99,34,3,80.58151335272832,4,9,0,22
37119005529,23.153855689824,2.582212873732,0,5.8244265098198476,2.791106436866,1.20191428344,0,6.190297817157
37119005530,85.846144310195,25.41778712627,4,31.648261311816697,3.2088935631349997,5.798085716562,0,16.809702182848
37119005531,98.999999999994,23,0,56.34980472728081,2,6.999999999999,0,22.999999999996
37119005532,93,66,2,7.9331263603891236,0,9,0,6
37119005533,40,27,2,6.056369593061055,0,3,0,4
37119005534,161,132,3,23.71728367582689,0,4,0,16
37119005535,77.00000000002,34.000000000006,3,60.753197062997835,2.000000000001,6.000000000001,0,7
37119005536,118.000000000045,60.000000000019,2.000000000002,18.665593804854947,1,4.000000000002,0,32.000000000018
37119005604,56.999999999969,40.999999999974,1,7.22894357520133,0,3,0,4.999999999998
37119005609,90,70,0,2.0337014353591836,0,0,0,17
37119005610,101,74,3,32.835215000048855,0,1,0,10
37119005611,93.859762525935,59,0,34.877047895042956,2.964376523125,2,0,15.957793308075
37119005612,145.999999999888,33.999999999984,3,423.8525570955306,3,1,0,19
37119005613,60.000000000009,30.000000000001,1,10.911172821694372,4,2,0,13.000000000002
37119005615,15.000000000002,0,0,21.42850247698567,1,0,0,0
37119005616,43,14,0,15.486467132990093,1,1,0,14
37119005617,38.999999999981,9.999999999997,0,9.08620558721705,0,3,0,13.999999999993001
37119005618,55,24,1,43.39895688881707,1,3,0,13
37119005619,78,13,2,106.37216425697694,1,2,0,37
37119005621,192.00000000002,126.999999999987,1,21.235676288734624,7.000000000008,3,0,24.000000000002
37119005622,99.000000000009,86.000000000008,0,7,0,2.000000000001,0,4
37119005623,124.999999999998,87.000000000004,0,21.67406225620792,0.999999999999,2,0,15.999999999999
37119005624,61.952712242862,5.965443866767,0,55.20371388539031,3.996817094023,4,0,19.996817094023
37119005625,91,18,2,95.896393304597,3,10,0,23
37119005626,65.999999999995,8.999999999998,0,107.56479975410619,1,5,0,21.999999999996998
37119005627,107.99999999999599,38,0.9999999999999999,33.46887692812838,3.9999999999999996,3,0,32.999999999997996
37119005709,59,12,3,42.76948742704296,1,6,0,14
37119005710,193,121,3,54.946562751417076,3,4,0,35
37119005712,64,12,3,22.664591842047027,2,5,0,21
37119005713,72.000000000014,6,1,34.0611268748742,8.000000000001,6.000000000002,0,20.000000000006
37119005714,93.99999999999599,15,0,45.71344727648844,8.000000000001,6.999999999998,0,34.999999999999
37119005715,54.00006958864,4.000000000003,1,13.322070859326457,8,2.999999999998,1,22.000069588635
37119005716,87.000000000008,18,0,44.52450693476699,7,4,0,21.000000000008
37119005718,68,10,1,33.548445588908386,2,4,0,30
37119005719,63,12,4,37.424469354436035,2,5,0,16
37119005720,89.999999999984,17.999999999993,1,147.44090088776017,1,3,0,10.999999999993
37119005721,100,26,1,85.52361553428516,3,4,0,31
37119005722,55,10,0,18.950173072037842,2,11,0,15
37119005723,149,117,2,36,3,2,0,19
37119005811,71.000000000014,10.000000000003,0,23.20395419150355,7,3.000000000001,0,23.000000000004
37119005815,126.000000000019,51.000000000009,0,50.677269642038695,7,21.000000000003,0,14.000000000004
37119005816,94,22,2,50.95013827654055,0,11,0,19
37119005817,74.000000000002,9,3,47.95298376916555,4,9,0,18.000000000001
37119005824,120.001971894256,94.000369730173,2,12.549469546249044,0,2.000492973564,0,10.000492973564
37119005826,64,28,1,20.720256841348235,1,6,0,16
37119005827,173,126,6,6.686417084321729,2,5,0,29
37119005828,70,13,0,25.011203408883038,1,10,0,19
37119005829,120,101,8,10,0,2,0,4
37119005830,101,30,4,47,4,4,0,22
37119005832,51,25,0.9999999999999999,44.83035291858129,3,1.9999999999999998,0,4
37119005833,61.99999999999,35,2,21.333194017178588,1,2.999999999998,0,11.999999999997
37119005834,61,16,0,12.485124195932178,6,2,0,26
37119005835,48.000000000008,4,0,18.22017643599674,8.000000000004,2,0,13.000000000002
37119005836,51,10,0,68.88253207764002,2,2,0,6
37119005839,75,46,2,10.535664647241035,0,13,0,5
37119005840,65,42,1,18.895289391945298,0,6,0,8
37119005843,39,9,0,12.089131564468634,4,7,0,7
37119005845,100.999999999986,14.999999999999,1.9999999999990001,44.387155259770246,17.999999999997,5.999999999998,0,15.999999999999
37119005846,37,2,0,54.94435716115556,4,6,0,5
37119005847,112,26,1,54.14439346473698,8,16,0,17
37119005848,46,3,0,36.565304196285865,4,4,0,12
37119005849,61.994856249604,2,0,30.98655579155355,8,2,2,20.994856249604
37119005850,4.999999999997,0,0,1.361294989638728,0.9999999999989999,1.999999999999,0,0
37119005851,47,10,1,25.965041391273243,3,5,0,4
37119005852,62,41,3,18,0,4,0,6
37119005853,66,27,4,17.327137824234057,1,5,0,11
37119005854,82,60,4,13.677895940336352,1,5,0,5
37119005855,124,35,4,30.092427351486343,5,23,0,24
37119005856,32,4,1,43.50632709563191,2,3,0,1
37119005857,36.640923300568,11.916902074155,0,10.495435572619336,1.987801897567,5.939009487835,0,2.965694483887
37119005858,77,22,3,22.750946746144376,5,9,1,15
37119005859,41,9,0,44.36501451648529,0,7.000000000000001,0,6.000000000000001
37119005860,86,42,2,37.74832987169653,3,19,0,4
37119005861,74,23,0,25.89048463986425,0,17,0,14
37119005862,27,3,0,28,2,2,0,3
37119005863,36,4,1,13.191596183534845,3,4,0,8
37119005864,86.000000000063,50.000000000036,4.000000000004,15.427930268536416,2,4.000000000003,0,7.000000000004
37119005865,43,24,0,17.945740528142306,2,2,0,5
37119005866,112,85,4,8.04356242398744,0,4,0,13
37119005867,161,131,6,45.92456971431921,0,0,0,5
37119005868,63,32,0,6.887571638274645,0,6,0,21
37119005908,97.999999999995,7,1,75.34811917850433,3,48.999999999995005,0,8
37119005910,211,117,9,216.40611595781556,0,6,0,21
37119005913,76,25,13,22.31133622164093,1,6,1,17
37119005915,193.999999999995,160.999999999998,3,8.88057653184055,1,13.999999999999,0,5
37119005916,91.999999999977,78.99999999998,0.9999999999989999,1.6100437341430114,0,0.9999999999989999,0,7.999999999999
37119005918,57.999999999973,14.999999999996,0,24.44700903447908,2.999999999999,1,0,24.999999999985
37119005919,106.99999999999,16,0,67.7352169580013,6,15.999999999998,0,33
37119005920,128.999999999919,89.999999999924,1,26.821390643489323,5,7,0,14.999999999995
37119005921,20.737421005022,2.301994525493,0,9.526596389303787,0.169614317674,1,0,0.169614317674
37119005922,105.619493536376,8.867619792181,0,75.49178226818582,6,31,0,15
37119005923,76.643085458572,11.830385682321001,0,31.027134567214265,1.830385682326,2.9999999999980003,0,24.830385682306
37119005924,56.999999999992,5.999999999998,0,33.75645127133187,0,8.000000000001,0,13
37119005925,86,11,0,57.69744607728242,4,3,0,10
37119005926,181.999999999941,5,2,95.82155873573448,13,80.99999999995799,0,21.000000000001002
37119005927,103,22,5,75.49101003253715,1,8,0,43
37119005928,33,4,2,17.168067463400067,1,6,0,12
37119005929,72.000000000005,15,0,49.66460387490378,3,0,0,26.000000000001
37119005930,106.99999999995,70.99999999997699,2.999999999997,30.761320935845905,0,7.999999999994,0,6.9999999999950004
37119005931,95.000000000008,55.000000000001,1,86.63070560353205,4,3.000000000001,0,8.000000000003
37119005932,65,19,3,99.58997854105031,5,6,0,6
37119006005,65.999999999998,16.999999999998998,2,29.996501996749423,5,4,0,12
37119006008,96,26,1,97.89295075181151,4,0,0,26
37119006009,108,23,0,112.28828602992868,10,3,0,13
37119006011,83,36,6,19.52245247435306,5,2,0,21
37119006012,86.000000000014,20.000000000001,2.000000000001,37.4272287991698,1,3,0,32.000000000006
37119006013,100.999999999987,24,0,89.32316117110838,3,2,0,22.999999999999
37119006014,103.000000000002,14,0,114.45306741457327,3,7,0,26
37119006015,101,33,2,111.71237222605235,9,7,0,14
37119006016,137.99999999997598,67.999999999986,1,72.90880709590161,4.999999999999,0,0,21.999999999999
37119006103,111,39,0,106.88779809478649,2,10,0,34
37119006105,71.999999999994,8,0,47.00592272713125,5,4.999999999999,0,20.999999999995
37119006108,120,28,2,56.9604549366756,4,3,0,38
37119006109,86.999999999998,33.999999999999,0,28.771756128419643,1,3,0,30.999999999999
37119006110,126,32,2,122.78944080275336,11,6,0,15
37119006111,126,32,4,65.64306188984213,5,10,0,28
37119006112,34,16,0,5.713871758506352,2,0,0,5
37119006113,24.000000000008,5.000000000002,1.000000000001,13.181010030295047,0,2.000000000001,0,4.000000000001
37119006114,66.000000000013,14.000000000004,1,25.208492598208668,3,3,0,25.000000000003002
37119006115,116,99,3,5,0,6,0,3
37119006208,85,41,10,13.857236513767486,3,14,0,4
37119006209,193.999999999996,88,4,32.354565521384636,0,59.999999999999,0,14
37119006210,82,18,3,42.80512408011025,1,14,0,20
37119006211,76,32,4,100.16846240427782,2,10,0,9
37119006212,61,25,5,13.355162469651162,5,5,0,8
37119006214,52,3,0,47.759639853833384,8,5,0,15
37119006216,242.999999999993,16,0,105.32495308947195,6,171.999999999996,0,17
37119006217,156,33,2,121,2,64,0,29
37119006218,96,5,0,70,4,42,0,19
37119006219,119,5,2,144.3170381475103,9,65,0,6
37119006220,341,54,1,144.499953658254,6,194,0,22
37119006221,36.000000000005,1,0,19.055769537998028,1,4.000000000002,0,14.000000000001
37119006222,59.999999999999,4,0,17.60495807998515,8,16,0,16
37119006223,47,12,0,14.89957645126365,5,2,0,16
37119006224,94,39,2,22.061850788866334,6,4,1,26
37119006305,72.999999999998,1,0,51.1062397942219,0.999999999999,14,0,16
37119006306,22,5,0,5.507143860300093,8,3,0,3
37119006307,63.000000000012,9.000000000003,2.000000000001,24.551903955984272,5,3.000000000001,0,26.000000000005
37119006308,57.999999999993,11,0.999999999999,56.146705534205736,2,8,0,7.999999999999
37119006309,91.999999999994,76,1,6.402073588333416,1,3.999999999998,0,5.999999999998
37119006310,50.000000000005,16,0,7.338565553815666,4,5.000000000001,0,16.000000000002
37119006311,56.999999999998,5,0,31.5965068433983,4,5.999999999999,0,24.000000000001
37119006403,205.006807829151,55.99999999998,2,105.61205452989236,4.999999999998,29,0,28.999999999999
37119006404,116.966968462913,17.966968462915,2,51.52385504903926,4,23,0,24.999999999998
37119006407,82.999999999994,17,1,78.53363845078258,12,9,0,8
37119006408,126,32,0,78.98598432261534,0,23,0,36
37119006409,48,6,0,44.59384726642459,4,6,0,8
37119006410,86,26,2,29.40509692093006,2,8,0,23
37119006411,86,32,2,24.50946652523661,2,3,0,23
37119980100,0,0,0,0,0,0,0,0
37119980200,0,0,0,0,0,0,0,0
37119980300,0,0,0,0,0,0,0,0
37121950100,554.9996164033801,27.999980820169,4,196.0302078068649,4,360.999654763042,0,127
37121950200,482,51,3,172.2405785269089,4,290,5,97
37121950300,323.000000000004,69.000000000005,1.999999999999,84.86862716086645,11.000000000005,112,0,106.999999999994
37121950400,667.98584730285,47.001136289854,6,248.75368859260686,4.999999999998,425.991003158141,1,123.994609420424
37123960101,126.999880813213,25.999970203303,0,4,3,9.999970203303,0,84.999940406607
37123960102,236.00000000002,51.000000000006004,0,15.076100775979208,8,16.000000000003002,0,150.000000000009
37123960201,128,19,2,16.916928159532244,1,12,1,80
37123960202,228.999999999998,68.999999999998,5,18.998255334570175,5,20.999999999999,0,115.000000000002
37123960301,417.00000000002,15.000000000002,1,53.055441759010634,6,346.000000000015,0,22.000000000002
37123960302,2042,18,2,216.36122814237476,5,1855,0,71
37123960401,154.999498547504,38,1,21,13,20.99991122209,0,64.999587325414
37123960402,1709,16,0,140,1,1578,0,69
37123960501,156.009826039982,43.005614879992,3,9,3,19.001403719994,0,79.002807439996
37123960502,171.000061479026,22,1,12.334054213169006,2,34,4,100.000061479026
37125950100,283.545461281463,21,1.000089405319,15.999816402901747,7,32.021339929082004,0,208.524123749825
37125950201,218.036120784959,51.003010065415,3,23.185837184730136,8,10.003010065415,0,129.030100654129
37125950202,288.963998401844,15.997019731285,4,11,24,23.997019731285,1,211.969958939274
37125950303,133,4,0,108.18811934513455,3,79,0,18
37125950304,286.00000000001,62.000000000003,2,19.18773099889312,5,26,0,178.000000000005
37125950305,226,23,1,106.22691316064977,14,82,0,47
37125950306,122.990173960017,18.994385120008,3,42.25182384652441,4,57.998596280002,0,20.997192560006
37125950402,185.000012326254,24,0,19.9355192345391,4,25.999999999999,0,116.000012326255
37125950403,160.446650177295,29,4,24.564820365662868,2,12.978660070918,0,96.467990106377
37125950404,107,5,8,10.25871377305179,2,13,0,69
37125950503,192.99999999999702,43.999999999999,0,30.624101979064086,12,11,0,107.999999999998
37125950504,248.000000000016,47.000000000002,2,89.18180025283635,9.000000000001,106.000000000001,0,46.000000000007
37125950505,44,10,0,13.107342094422071,0,5,0,21
37125950506,139.000000000002,15,1,63.51765145704014,8,39,0,44.000000000001
37125950507,240,65,3,54.223099507083425,5,31,0,101
37125950601,293.000000000001,25,5,64.73727902907636,10,130,0,65
37125950603,148.000000000006,24.000000000001,1,26.773568757843364,7,10,0,84.000000000005
37125950604,287,17,0,78.70477941225892,4,199,0,26
37125950702,325,41,1,83.02049630896902,13,223,0,17
37125950703,287,88,2,48.50902666016293,4,131,0,27
37125950704,521,236,1,61.62657114508929,5,224,0,22
37125950801,387.000000000005,92.000000000006,3.000000000001,145.59178504678027,3,104.999999999997,0,120.000000000001
37125950802,354.000000000003,56.000000000001,2,146.97785795980957,3,162.999999999998,0,76.999999999998
37125950900,147.194322716962,53,5,37.01494603655052,5,12.017665701542,0,43
37125951001,261.805677283056,57.000000000007,4,65.61794832416084,10,64.982334298463,2,71.00000000000401
37125951002,18,2,1,11.06293775486,2,1,0,4
