geocode,total,owned,rented
37087920202,1867.0002466963767,1506.999673394249,360.0005733021279
37087920300,1374.998272358584,964.9989007713147,409.9993715872694
37087920400,749,581,168
37087920501,687.7631627328436,584.7954587238218,102.9677040090218
37087920502,1772,1198,574
37087920601,836.069019152821,700.0690191528233,135.99999999999773
37087920602,1008.0418625583096,758.4680172861117,249.57384527219787
37087920701,861.3378129218914,690.4298577298044,170.907955192087
37087920702,571.7138936243776,488.6168502506535,83.0970433737241
37087920800,1093.7067943312832,927.9473059468885,165.7594883843948
37087920900,805.8168736796384,518.6101730842328,287.20670059540566
37087921000,1447.9581374416666,964.5319827138709,483.4261547277957
37087921100,986.0000000000772,763.0000000000632,223.00000000001398
37087921201,854,452,402
37087921202,1579.9011145079078,1204.907307638237,374.9938068696708
37087921301,1614.6149004502145,1371.3552512730614,243.25964917715297
37087921302,2027.5540288217314,1675.777690131584,351.77633869014755
37087980100,2.044682965047493,2.044682965047493,0
37089930100,1402.963441126432,1107.9673608162198,294.9960803102121
37089930201,1157.082667298337,932.379248267367,224.70341903097
37089930202,797.9133896879486,645.6170506051577,152.29633908279084
37089930301,700.000000000041,553.00000000004,147.000000000001
37089930302,1186,960,226
37089930401,905.9631800672969,759.1586671261742,146.80451294112268
37089930402,952.8847776000304,746.7631693821911,206.12160821783928
37089930501,1318.4695579062363,858.6512406452342,459.81831726100216
37089930502,1001.6075640744494,844.3602054526707,157.24735862177877
37089930600,1468.551569456662,1251.8678591706496,216.6837102860126
37089930701,1015.8158129083774,851.5666334884237,164.24917941995375
37089930702,1581.863815232797,1378.889673099992,202.97414213280493
37089930703,1913,1681,232
37089930800,1883,1558,325
37089930900,1246.000000000004,931.000000000003,315.000000000001
37089931000,1854.9797895547285,1258.9955087899395,595.9842807647889
37089931100,1041,575,466
37089931200,1023.456375709625,411.45637570962504,612
37089931300,1493.9881068205314,1063.9810823170162,430.00702450351514
37089931401,1147.5023524055243,808.7926468356352,338.7097055698892
37089931402,770.7451345334731,501.39744134139283,269.34769319208027
37089931500,1437.8578804539025,1300.3837045061969,137.4741759477055
37089931600,2025.9223848722886,1523.9240932884513,501.9982915838373
37089931700,1195.543624290375,1026.543624290375,169
37089931801,1358.1511520528513,1180.701781198816,177.44937085403527
37089931802,1673.7519866288726,1458.1998158032093,215.55217082566344
37089931901,1301.1889137812275,1164.1782411722493,137.01067260897818
37089931902,1017.0000000000455,850.0000000000391,167.00000000000642
37089932000,1520.5955678909386,1282.5003003782115,238.09526751272716
37089980100,0.2424793277008309,0.19927350682346837,0.04320582087736254
37091950101,1106.6630330927885,878.7289614007212,227.93407169206733
37091950102,1655.999925728974,1155.999934466739,499.999991262235
37091950201,1099.994738872669,850.9947388726767,248.999999999992
37091950202,863.9119324258247,620.9119324258247,243
37091950300,1120.013696793538,912.0130637754899,208.000633018048
37091950401,1277,876,401
37091950402,1829,972,857
37091980000,0.09332870146086082,0.09332870146086082,0
37093970104,665.9107524515338,503.92358557489246,161.98716687664128
37093970105,966.7648505929445,641.7964836588569,324.9683669340876
37093970106,534,392,142
37093970107,1189,727,462
37093970108,1292,1079,213
37093970109,335,249,86
37093970201,1300.0064778634696,1062.004989993524,238.00148786994563
37093970202,1086.0023981161062,887.0023981161061,199
37093970300,1908,1289,619
37093970401,1201.9205655360333,976.9172355968142,225.00332993921913
37093970402,890.1042307152262,718.6792977004827,171.4249330147435
37093980100,0.21443945551138724,0.18516139078667596,0.0292780647247113
37095920101,1230.000000000001,927,303.0000000000009
37095920102,954.9267915099357,785.9331170925943,168.99367441734134
37095990100,0,0,0
37095990200,0,0,0
37097060100,2268,1397,871
37097060200,746,344,402
37097060300,1150,503,647
37097060400,1813.768936155325,988.297819135901,825.471117019424
37097060500,1706.2310638447823,973.702180864167,732.5288829806154
37097060601,1463,834,629
37097060602,720,690,30
37097060603,605.3516443713288,470.2447579493628,135.10688642196604
37097060701,1017.8355765561406,851.546005053482,166.2895715026586
37097060702,1255.1458004106942,1070.1181277146518,185.0276726960426
37097060703,931,796,135
37097060801,1268.850495312278,1050.868740782887,217.98175452939105
37097060802,1218.1749843230716,994.6989582620122,223.4760260610595
37097060901,1170.2960285363536,974.8132083712923,195.4828201650613
37097060902,1305.3490913524756,1057.3187673740001,248.0303239784754
37097061001,1103,817,286
37097061002,1337.873038963729,1063.164429084377,274.7086098793519
37097061003,1224.9841579898964,908.9841657506379,315.9999922392586
37097061101,830.083141447295,699.0899140064046,130.99322744089042
37097061102,1009.5325519887012,806.5325442279402,203.00000776076106
37097061103,1040,835,205
37097061104,771.9999999999827,680.9999999999843,90.99999999999844
37097061201,923.0796924152173,755.0796924152314,167.9999999999859
37097061202,1408.920307584857,1142.9203075848432,266.0000000000139
37097061203,969.0000000000949,862.0000000000816,107.0000000000134
37097061204,624.0000000000127,572.0000000000127,52
37097061205,1087.9999999999982,947.9999999999983,140
37097061301,952.6596159617906,792.5761896305027,160.08342633128794
37097061302,1203.3724392340707,1069.000139628709,134.37229960536172
37097061303,727.9516519342242,586.358074956649,141.59357697757505
37097061304,861.0000000000069,587.0000000000024,274.00000000000443
37097061401,875.7625689853842,791.650067985596,84.11250099978818
37097061402,666.0000000000625,555.00000000004,111.0000000000226
37097061403,1000.0000000000614,709.0000000000591,291.0000000000022
37097061404,679.9999999999756,627.9999999999782,51.999999999997414
37097061405,953.000000000003,847.000000000003,106
37097061406,740.2374310146158,658.349932014404,81.88749900021182
37097061407,1104.674251325225,967.7202175359305,136.9540337892945
37097061408,420.0041068618383,363.08698047317574,56.917126388662595
37097061501,1079.9999999999895,714.9999999999894,365
37097061502,838.9759481088549,608.9774833359654,229.99846477288952
37097061503,1180.9999999999775,967.9999999999853,212.99999999999213
37097061601,1204,582,622
37097061603,1200.999999999966,669.9999999999675,530.9999999999984
37097061604,374.8181998457817,306.0452438138482,68.77295603193353
37097061605,318.181800154211,194.9547561861413,123.22704396806965
37099940200,1931.2927294470917,1565.1699031695796,366.1228262775121
37099950200,735.3494189812369,599.313368463659,136.03605051757785
37099950300,1985.1971439646902,1441.1753358526723,544.0218081120179
37099950400,1791.0000000001987,1115.0000000001364,676.0000000000622
37099950500,1811.142137610774,1474.117824598403,337.0243130123709
37099950600,2069.857862389329,1184.8821754016803,884.9756869876486
37099950700,1160.9996065202583,802.9996346259579,357.9999718943004
37099950800,803.9506279704859,631.9549786341844,171.99564933630157
37099950900,902.5991636269587,751.649454488258,150.9497091387007
37101040101,1217.935104982793,746.97923758151,470.955867401283
37101040102,827,578,249
37101040103,568,457,111
37101040204,1071.2309897784633,839.1758850828456,232.0551046956177
37101040205,1273.6161491838293,1079.0335622532589,194.58258693057036
37101040206,1453.3628918911688,1142.9434807529813,310.4194111381876
37101040207,608.7701551126398,558.7314124376248,50.03874267501511
37101040208,451,390.00000000000006,61
37101040209,489.9999999999947,376.99999999999505,112.99999999999964
37101040210,375.2298448871169,348.26858756217314,26.96125732494371
37101040301,1619.9999999998406,848.9999999999562,770.9999999998844
37101040303,1190,591,599
37101040304,652,501,151
37101040400,1442.4231545813934,1014.4231545813919,428.0000000000014
37101040501,1510.5420545180893,1078.626872981123,431.9151815369665
37101040502,668.9719671608915,519.9758144321532,148.99615272873825
37101040600,1362.9517645169512,796.1553333515568,566.7964311653944
37101040700,1341.6250809016701,665.4215120670585,676.2035688346115
37101040800,1457,846,611
37101040903,1312.0613509201687,1169.4880095928443,142.57334132732447
37101040904,1104.9137436205147,767.4984056111782,337.4153380093365
37101040905,898.0000000002333,570.0000000000773,328.00000000015604
37101040906,536.0249054594876,424.0135847960888,112.01132066339875
37101041001,2143.0000000001146,1465.0000000000707,678.0000000000439
37101041003,611.9999999998777,565.9999999998877,45.999999999990024
37101041004,756.9999999999977,399.99999999998863,357.00000000000915
37101041005,942.0000000000139,754.0000000000103,188.00000000000347
37101041104,1028,895,133
37101041105,911,785,126
37101041106,647.0000000000225,568.0000000000219,79.00000000000055
37101041107,845.5404547656664,771.9571996194996,73.58325514616664
37101041108,166.74926428204006,154.74319662829862,12.006067653741466
37101041109,731.8217801052867,693.1889919134001,38.63278819188671
37101041110,419.9999999998262,378.9999999998347,40.999999999991466
37101041111,492.5697677240787,461.5703371736127,30.99943055046597
37101041112,500.45966436640975,388.5103063566116,111.94935800979817
37101041113,284.8567664267073,246.306486211014,38.55028021569326
37101041203,649,469,180
37101041204,588.999999999988,428.9999999999908,159.99999999999716
37101041205,1010.0152523234146,586.1795432277788,423.8357090956358
37101041206,749.9847476765262,526.82045677217,223.16429090435614
37101041301,740.7529634736691,582.6938520596481,158.05911141402095
37101041302,1298.1725597448237,962.6037571785618,335.5688025662619
37101041401,1118.7273618664244,705.8182412442828,412.9091206221414
37101041402,1480.395551592251,910.7903482066696,569.6052033855814
37101041504,749,669,80
37101041505,925.0997246027879,707.0712318591335,218.0284927436543
37101041506,494,413,81
37101041507,708.9999999999005,647.9999999999122,60.999999999988276
37101041508,448.41841804122936,358.6894336448202,89.72898439640917
37101041509,654,525,129
37101041510,525.3074946951767,439.2114627698738,86.09603192530294
37101041511,542,444,98
37103920100,1583.1389680480809,1201.2606264052197,381.878341642861
37103920200,1093.0371774156213,889.0497043809631,203.98747303465822
37103920300,1371.6561594875855,1140.7336080529271,230.92255143465843
37105030101,1637.0223715683976,656.1262627642269,980.8961088041707
37105030102,1616.2338469488957,1525.229458271683,91.00438867721279
37105030200,1228.363493348114,478.0476410568758,750.3158522912382
37105030300,925,396,529
37105030401,1357.7817462833318,897.781746283336,459.9999999999958
37105030402,1938.9999999999952,1187.999999999996,750.9999999999993
37105030502,657,562,95
37105030504,1063.8281638857088,870.6685420886122,193.1596217970966
37105030505,1098.4752966768845,912.8432397757026,185.6320569011818
37105030506,265.99999999998556,220.99999999998735,44.999999999998195
37105030507,1087.0000000005446,931.0000000004084,156.0000000001363
37105030601,1063.7448298405475,962.6449997101174,101.09983013042994
37105030602,1528.9998503648594,1289.9998705858243,238.99997977903504
37105030702,1530.983570820807,1222.984326462174,307.9992443586329
37105030703,656.0000000000136,535.0000000000118,121.00000000000173
37105030704,802.8547603685364,579.1706126597746,223.6841477087618
37107010100,1622.5862605724758,1334.0023500448062,288.5839105276695
37107010200,1211.4861554913914,734.310550743236,477.17560474815525
37107010300,967,213,754
37107010400,686,208,478
37107010500,1572,680,892
37107010600,1631,1226,405
37107010700,1268,383,885
37107010800,2017,1367,650
37107010900,1339.8692843144267,1042.8940828218408,296.975201492586
37107011001,1744.1612697898988,1268.1612697898988,476
37107011002,1489.997799104528,1175.997799104528,314
37107011100,2235.527680211906,1604.2827219167273,631.2449582951785
37107011201,1110.3646147131024,792.0535734685694,318.31104124453304
37107011202,1076.1301131350697,872.2285029974414,203.90161013762815
37107011301,927,665,262
37107011302,1152.999999999961,947.999999999971,204.99999999999
37107011400,1821.3329030124696,1477.0632550992436,344.26964791322604
37109070100,2197,1196,1001
37109070201,1169.0000000000484,663.0000000000148,506.00000000003365
37109070202,1183.000000000167,953.000000000147,230.00000000002
37109070300,1418.9999999999877,1062.9999999999914,355.99999999999653
37109070400,2233.325437399866,1769.1898106699548,464.1356267299113
37109070500,1619.532909916528,1366.5630120608446,252.96989785568354
37109070600,1567.3797556108289,1261.2446461142267,306.1351094966021
37109070700,1007.9018480146743,811.9119465556141,195.98990145906018
37109070800,1823.7659076440805,1386.3239808921578,437.4419267519226
37109070901,825.5355364398634,695.2632669793304,130.272269460533
37109070902,1612.977871251282,1420.987307439769,191.99056381151289
37109071001,1645.8800107381148,1391.5721830170974,254.30782772101747
37109071002,970.1199892618852,829.4278169829026,140.69217227898253
37109071101,1379.35382951693,1143.0610954188357,236.2927340980942
37109071102,932.0000000001079,821.0000000000908,111.00000000001694
37109071201,700,580,120
37109071202,909,789,120
37109071203,741.7992466864393,657.0665340809638,84.73271260547556
37111970101,815.6013260721189,622.5949315959475,193.00639447617135
37111970102,1206.7181860200167,905.6904441364806,301.02774188353624
37111970200,1937.5353246884583,1624.56640676295,312.9689179255086
37111970300,1173,858,315
37111970400,1120.913318443726,704.9162753936107,415.99704305011517
37111970500,1617.5513568678512,1019.517317843449,598.034039024402
37111970600,1329.000000000185,1056.000000000154,273.000000000031
37111970700,1925.0481968621925,1457.048237676588,467.99995918560444
37111970800,1599.6072577009786,1336.7490954140476,262.8581622869311
37111970902,1861.0663499097066,1571.646525564182,289.41982434552466
37111970903,1209.3580927714688,1014.6730652547087,194.6850275167602
37111970904,810.9777166292521,651.9860298945044,158.99168673474767
37113970100,972.0212145754764,824.0192096519522,148.00200492352425
37113970200,1527.7155358664547,1324.5517378365867,203.1637980298679
37113970302,1578.314326003003,1207.4740648892962,370.8402611137069
37113970303,755.4273672960989,591.515569663952,163.9117976321469
37113970304,922.5726327038989,535.4844303360458,387.0882023678531
37113970400,1505.0050977311064,1297.0050977311396,207.9999999999669
37113970501,694.0442742982759,566.0399236345571,128.00435066371887
37113970502,633.1405393296391,538.1169035515146,95.02363577812443
37113970600,2057.9999999999086,1756.9999999999056,301.00000000000284
37113970700,2181.8417290365487,1790.8415859032816,391.0001431332668
37115010100,1142.8739167093586,911.8743812963978,230.9995354129607
37115010200,1105.0622716963112,857.0769967328376,247.98527496347344
37115010400,753.2968991328539,601.2098242123949,152.08707492045903
37115010500,1896.2136367151363,1436.040355113565,460.17328160157143
37115010601,883.22009777830306,643.6769005312508,239.5431972470523
37115010602,1255.5241720131678,928.6866619622057,326.837510050962
37115010700,969.1656802953745,757.1500443517635,212.01563594361096
37117970100,1588.9694462823315,1295.9843807488073,292.9850655335243
37117970200,1848.9999999999638,1066.9999999999593,782.0000000000045
37117970300,1914.9979726754434,1317.9985808727647,596.9993918026786
37117970400,1239.6861082756332,927.8329074109676,311.8532008646656
37117970500,1943.0305537176605,1598.0156192511856,345.01493446647476
37117970600,1484,991.0000000000001,493
37119000101,1,0,1
37119000102,23,21,2
37119000103,130,104,26
37119000104,563.1771622992896,159.13287172446726,404.0442905748224
37119000301,39,15,24
37119000302,248,43,205.00000000000003
37119000401,476,112,364
37119000402,27,11,16
37119000501,302,208,94
37119000502,113,13,100
37119000503,889.8228377007104,251.86712827553274,637.9557094251776
37119000600,412,35,377
37119000700,197,97,100
37119000800,922,277,645
37119000900,748.138936535146,318.0926243567643,430.04631217838164
37119001000,1097,689,408
37119001100,1424.017502690686,624,800.0175026906858
37119001200,2248.0557477110888,1236.0557477110885,1012.0000000000001
37119001300,1776.9442522889115,833.9442522889115,943
37119001400,1081.8610634648371,471.9073756432247,609.9536878216123
37119001504,1674,1128,546
37119001505,1088.9999999998183,871.9999999998303,216.999999999988
37119001507,1600,457,1143
37119001508,1812,1386,426
37119001509,1163,853.0000000000001,310.00000000000006
37119001510,1211.7077464788733,723.5140845070423,488.193661971831
37119001603,1410,673,737
37119001605,807,240,567
37119001606,1564,847,717
37119001607,822,195,627
37119001608,1611,810,801
37119001609,1146.5801509154414,565.5961081256236,580.9840427898179
37119001701,1598,342,1256
37119001702,2303,719,1584
37119001801,797.9824973093142,192,605.9824973093142
37119001802,1393,524,869
37119001910,1781,661,1120
37119001911,1748.0000000000773,1512.0000000000691,236.00000000000807
37119001914,1448,693,755
37119001916,1311.890095924027,983.0449662602109,328.8451296638162
37119001917,1235.1099040758193,1022.955033739665,212.15487033615415
37119001918,1508,590,918
37119001919,1443,863,580
37119001920,1413.9999999997713,743.9999999998871,669.9999999998843
37119001921,707.1406148640914,599.0601868929053,108.08042797118593
37119001922,1483.681651454406,1260.853863870498,222.82778758390802
37119001923,1404.318348545594,775.1461361295021,629.172212416092
37119001924,1016,414,602
37119001925,1387.4198490849917,268.4038918744681,1119.0159572105238
37119001926,1576.8313054237985,540.6445658898742,1036.1867395339245
37119001927,1218.1686945762012,22.3554341101258,1195.8132604660755
37119002004,2048.000000000712,1037.0000000000746,1011.0000000006379
37119002005,1090,374,716
37119002006,1487,1230,257
37119002007,1145,673,472
37119002008,1248,1172,76
37119002100,1244,476,768
37119002201,895,544,351
37119002202,882,582,300
37119002300,1123,161,962
37119002400,1351,459,892
37119002500,709,232,477
37119002600,479,199,280
37119002701,1064,689,375
37119002702,2081,1537,544
37119002800,1396,1275,121
37119002903,1791,935,856
37119002905,1225,851,374
37119002907,1145,702,443
37119002908,1413.0000000002458,915.0000000002404,498.0000000000054
37119002909,761,392,369
37119002910,1027,713,314
37119003006,1886,1429,457
37119003008,2327.3802770889088,1471.375803240804,856.0044738481048
37119003012,1550,961,588.9999999999999
37119003013,1642,1287,355
37119003015,1627.9999999995694,1568.9999999995882,58.999999999981235
37119003016,1640.9999999995607,833.9999999997456,806.9999999998153
37119003017,1134,1008,126.00000000000001
37119003018,707,517,190
37119003019,906.9999999996761,686.9999999997876,219.9999999998885
37119003020,1535.6197229110912,1487.624196759196,47.99552615189519
37119003021,958,652,306
37119003022,1505,1233,272
37119003102,1911.000000000022,885.000000000016,1026.0000000000061
37119003105,1703,1477,226
37119003106,967.9634734361246,559.9691157508391,407.99435768528537
37119003108,1562.036526563945,555.0308842491892,1007.0056423147557
37119003109,1591.9999999999898,172.9999999999995,1418.9999999999902
37119003110,904,759,145
37119003111,1256,592,664
37119003201,1169,588,581
37119003203,1449,378,1071
37119003204,1783,1088,695
37119003301,408.4300384573816,71.63236818205137,336.79767027533023
37119003302,1176.5699615423314,603.3676318178364,573.202329724495
37119003401,495,204,291
37119003402,1482,1024,458
37119003500,1013,613,400
37119003600,1382.1309779825908,585,797.1309779825908
37119003701,411,3,408
37119003702,468,44,424
37119003802,1319.0000000000389,771.0000000000271,548.000000000012
37119003805,328.00000000000574,110.00000000000381,218.0000000000019
37119003807,1466.3910542331903,704.2861481580418,762.1049060751484
37119003808,1365.608945767492,157.71385184204377,1207.8950939254482
37119003809,848.9999999998894,711.9999999998965,136.99999999999275
37119003810,784.9410141849166,356.27029468492884,428.6707194999878
37119003811,639.0589858150834,377.72970531507116,261.3292805000122
37119003902,1353,492,861
37119003903,923.999999999881,98.999999999999,824.999999999882
37119004000,1814,1017,797
37119004101,685.8690220174091,198,487.8690220174091
37119004102,631,259,372
37119004200,1313.4553353897631,548.572949234067,764.8823861556962
37119004302,1859,790,1069
37119004303,797,717,80
37119004304,1119,690,429.00000000000006
37119004306,917.9999999999999,75.99999999999999,841.9999999999999
37119004307,772.0000000000936,663.0000000000887,109.00000000000482
37119004400,913.9999999999942,667.9999999999961,245.99999999999795
37119004500,1260.5446646102369,427.42705076593296,833.1176138443038
37119004600,1189,682,507
37119004700,507,191,316
37119004800,1591.9999999998681,811.9999999999208,779.9999999999472
37119004900,247,174,73
37119005000,881.0000000000778,135.00000000000563,746.0000000000721
37119005100,934.0000000000846,314.00000000003325,620.0000000000514
37119005200,948,332,616
37119005301,1164,271,893
37119005305,1373,1039,334
37119005306,1145.999999999937,497,648.9999999999369
37119005307,1006,139,867
37119005308,1007,84,923
37119005403,962,615,347
37119005404,1553.0291828792315,1101.0194552528062,452.0097276264251
37119005405,518.9999999999865,438.99999999999204,79.99999999999443
37119005406,1211,802,409
37119005508,1168.41747438701,1117.7831702544001,50.63430413260998
37119005510,953.8577882945284,422.8914244727756,530.9663638217528
37119005511,1019.9915528068228,212.21554002264205,807.7760127841808
37119005512,1106.0333987090426,974.2742070303864,131.75919167865618
37119005513,996.5825256129849,957.2168297455969,39.36569586738805
37119005515,159.0023912374654,155.0023912374654,4
37119005516,286.4148846243287,284.5735538963724,1.841330727956281
37119005517,833.8326892952656,816.6547917176252,17.177897577640362
37119005519,674.6241296148177,648.7377971815154,25.886332433302268
37119005520,404.45420652761254,389.6987819488547,14.755424578757905
37119005522,1222.0000000001373,568.000000000003,654.0000000001344
37119005525,476.2241382042493,448.968217912623,27.25592029162631
37119005526,452.7335468959496,425.99662143318915,26.73692546276039
37119005527,818,757,61
37119005528,1712.1172601895664,844.6188284741696,867.4984317153969
37119005529,167.82348959674283,158.6844425530307,9.13904704371211
37119005530,967.9712513835946,595.1223724872883,372.84887889630636
37119005531,379.5737999271015,363.3451902301363,16.228609696965183
37119005532,350.3454726929025,21.21583940193204,329.1296332909705
37119005533,46.52226616206785,31.681510774708897,14.84075538735895
37119005534,1336.477733837941,195.31848922529412,1141.159244612647
37119005535,1162.6218207032848,372.25555102379576,790.3662696794889
37119005536,837.3489964176897,759.724993723559,77.62400269413067
37119005604,669.0114775212144,157.0038258403749,512.0076516808394
37119005609,834.6244100766434,184.92475669446745,649.6996533821759
37119005610,831.5837338147094,567.6656629005918,263.91807091411755
37119005611,435.7459548453267,392.37856824456554,43.36738660076117
37119005612,1261.999999999389,1158.9999999994216,102.99999999996746
37119005613,372.0000000000422,147.0000000000342,225.00000000000796
37119005615,184.00000000001995,179.00000000001964,5.000000000000312
37119005616,280.2922535211268,235.48591549295776,44.806338028169016
37119005617,684.9999999996996,661.9999999997046,22.999999999995
37119005618,531.9310370530073,489.92891355531344,42.00212349769393
37119005619,947.4602760117847,890.3395920438686,57.120683967916094
37119005621,1234.6842141677678,1196.6431262486326,38.041087919135165
37119005622,833.0000000000759,265.00000000001296,568.000000000063
37119005623,762.9999999995338,245.99999999988924,516.9999999996446
37119005624,53.79563611798305,49.878825220727045,3.916810897256011
37119005625,287.1852231655788,274.1052040846128,13.08001908096602
37119005626,127.99999999999706,121.99999999999719,5.9999999999998765
37119005627,868.3157858322375,757.3568737513725,110.95891208086493
37119005709,994,745,248.99999999999997
37119005710,1604,849,755
37119005712,1144,1005,139
37119005713,873.291530095548,815.2523693364594,58.03916075908851
37119005714,1213.255502510975,1110.7405385369427,102.5149639740323
37119005715,784.0048521149847,724.0017527983006,60.00309931668403
37119005716,1143.8593851360595,1070.9398131072371,72.91957202882236
37119005718,1008,893,115
37119005719,895,734,161
37119005720,644.9999999998935,599.9999999999086,44.999999999984844
37119005721,787,766,21
37119005722,615,584,31
37119005723,1116,357,759
37119005811,1657.000000000266,1516.0000000002449,141.000000000021
37119005815,1421.0000000002049,979.000000000104,442.000000000101
37119005816,1450,1187,263
37119005817,1428.0000000001473,1321.0000000001428,107.00000000000446
37119005824,472.00731516174596,179.00715044857512,293.0001647131708
37119005826,1143,915,228
37119005827,1005,470,535
37119005828,1708.8641725014186,1471.4363613625226,237.4278111388959
37119005829,1205.1358274985814,147.56363863747728,1057.572188861104
37119005830,1596,1358,238
37119005832,769,546,223
37119005833,1513.999999999259,1190.9999999994945,322.99999999976427
37119005834,942.0000000000142,815.0000000000115,127.00000000000269
37119005835,882.8193870256409,820.6725595227999,62.146827502840985
37119005836,1069,994,75
37119005839,542,528,14
37119005840,772,511,261
37119005843,535.4329770700633,522.152115496964,13.280861573099319
37119005845,283.0616667297239,268.9999999999924,14.061666729731572
37119005846,992,989,3
37119005847,995.9671216766359,907.9671216766359,88
37119005848,1371.032878323364,1353.032878323364,17.999999999999996
37119005849,173.4201974742816,161.4201974742816,11.999999999999998
37119005850,164.99999999998843,162.99999999998843,2
37119005851,629.000000000039,618.0000000000382,11.00000000000083
37119005852,991,476,515
37119005853,754,356,398
37119005854,527,135,392
37119005855,497.9105698502629,479.9139355010594,17.99663434920344
37119005856,59.01428839555852,57.01369304574358,2.0005953498149385
37119005857,25.717567471374874,23.729335493400917,1.988231977973953
37119005858,33.08943014973712,29.08606449894056,4.003365650796558
37119005859,984.9999999999998,639.9999999999999,344.99999999999994
37119005860,905.4280895231917,531.4280895231917,374
37119005861,357.95587298826547,340.573123760418,17.382749227847423
37119005862,449.98246028200094,422.4268762395819,27.555584042419092
37119005863,199.86055505683927,194.86055505683927,5
37119005864,362.2783783499214,347.5592399230191,14.719138426902301
37119005865,922,628,294
37119005866,1318,38,1280
37119005867,582,8,574
37119005868,774,393,381
37119005908,559.9999999999936,535.9999999999937,23.999999999999908
37119005910,136.99999999999997,127.99999999999999,8.999999999999998
37119005913,1727,1591,136
37119005915,0.4550278540976519,0,0.4550278540976519
37119005916,924.999999999741,319.99999999999557,604.9999999997456
37119005918,361.8395606427621,346.8395606427651,14.999999999996932
37119005919,812.9999999999969,640.9999999999944,172.00000000000253
37119005920,622.0256418011259,498.7012042014929,123.32443759963292
37119005921,41.86655554996576,38.293114481225295,3.5734410687404656
37119005922,244.67726942771355,223.49967624913782,21.177593178575766
37119005923,156.87387177959792,149.03017819061802,7.843693588979895
37119005924,383.99999999997505,372.99999999997596,10.999999999999089
37119005925,328.56820945704345,312.7679739994689,15.80023545757454
37119005926,390.59222989991764,369.39246535749913,21.1997645424185
37119005927,687,424,263
37119005928,264.9217818992698,229.9275451544399,34.99423674482984
37119005929,292.99999999999994,278.99999999999994,13.999999999999998
37119005930,1233.9999999992083,667.9999999996024,565.999999999606
37119005931,866.4403316406184,842.0267239023339,24.413607738284572
37119005932,490.5596683596633,258.97327609793786,231.58639226172548
37119006005,545.8230074859912,447.67573628874504,98.14727119724614
37119006008,1022.5864990132478,971.1606249680433,51.425874045204445
37119006009,555.8882662790991,511.88826627909907,44
37119006011,659.1769925138847,517.3242637111474,141.85272880273723
37119006012,1263.000000000135,1157.000000000118,106.000000000017
37119006013,173.33325029421619,151.64096176478168,21.692288529434503
37119006014,285.319887484439,245.01217601387097,40.30771147056799
37119006015,1037.5252347076532,969.9511087528576,67.57412595479556
37119006016,468.9999999999354,349.9999999999578,118.99999999997759
37119006103,691.140794958864,627.1666025374111,63.9741924214529
37119006105,463.9999999999528,417.9999999999582,45.999999999994614
37119006108,507,435,72
37119006109,871.999999999985,689.9999999999861,181.99999999999878
37119006110,645.383028744917,577.1915143724592,68.19151437245776
37119006111,796.8230385175864,658.9887453114964,137.83429320609002
37119006112,349.9150304720525,337.15788268932255,12.75714778272992
37119006113,590.0849695279761,572.8421173107055,17.242852217270578
37119006114,431.97303979984383,395.00000000003155,36.973039799812305
37119006115,6.026960200190659,5,1.026960200190658
37119006208,263,136,127
37119006209,836.0000000000002,258.0000000000004,577.9999999999999
37119006210,797.2476693462729,622.2438394079286,175.00382993834444
37119006211,1089,804.9999999999999,284
37119006212,315.30196946762044,303.30409798708695,11.997871480533478
37119006214,1200.6980305323796,1161.6959020129132,39.002128519466524
37119006216,753.6273680982488,656.6273680982491,96.99999999999967
37119006217,1321.3726319017062,958.3726319017061,363
37119006218,559.5576124480913,532.5576124480913,27
37119006219,546.4423875519087,523.4423875519087,23
37119006220,1335,1155,180
37119006221,236.75233065378774,228.75616059212416,7.996170061663561
37119006222,329.99999999999767,280.99999999999756,49.000000000000114
37119006223,352,297,55
37119006224,456.9999999999991,293.9999999999991,163
37119006305,196.99999999999793,185.9999999999983,10.999999999999647
37119006306,351,316,35
37119006307,662.0000000001166,515.0000000000782,147.00000000003843
37119006308,549.9999999999274,524.9999999999324,24.999999999995058
37119006309,971.9999999998176,350.9999999999217,620.9999999998959
37119006310,369.00000000004167,239.00000000003467,130.00000000000702
37119006311,854.0000000000072,811.0000000000057,43.00000000000142
37119006403,1081.86791470009,754.8219484894634,327.04596621062666
37119006404,920.0417466568802,874.1119664023977,45.92978025448245
37119006407,463.00022649158814,449.00022649158814,13.999999999999998
37119006408,498.99999999999994,183,316
37119006409,157.93037493052418,116.96021424601382,40.97016068451037
37119006410,102.06939857788714,92.0395592623975,10.02983931548963
37119006411,896,679,217
37119980100,124.63487954215583,99.54828172293674,25.086597819219083
37119980200,1.544972145902337,0,1.544972145902337
37119980300,0,0,0
37121950100,1153.9992074191573,999.999340256154,153.99986716300327
37121950200,1558.7920338553224,1294.4593901945389,264.3326436607835
37121950300,1806.5448548550526,1312.9776848401,493.56717001495275
37121950400,2030.9587047407463,1685.965157582062,344.99354715868446
37123960101,650.8660174903465,516.459100660778,134.40691682956853
37123960102,1542.1150813582199,1122.5220178580576,419.5930635001621
37123960201,709,496,213
37123960202,1906.9999999999561,1276.9999999999707,629.9999999999854
37123960301,514.0000000000275,466.0000000000239,48.00000000000367
