geocode,total,owned_loan,owned_clear,rented
37025040800,1052,1073,227,106
37025040900,468,282,86,17
37025041001,765,454,82,17
37025041002,833.82821150385,678.590874884518,119.21404954712,27
37025041100,1024.667867831173,837,504,11
37025041201,406.976502756908,522.408374175485,207.975593015455,92.90815628881
37025041202,465.999999999961,119.999999999995,65.999999999994,10.000000000002
37025041301,292.264628494505,385.03201673462803,282.000000000116,62.016008367255004
37025041304,505,1038,791,24
37025041305,161.000000000048,215.00000000001,186.000000000003,6
37025041306,491.990064134062,441.718775392012,236.288616616426,10.810052925187
37025041307,130.009935866037,939.281224608018,835.711383383579,9.189947074813
37025041503,272.000000000049,374.000000000132,301.000000000124,5.999999999997
37025041504,168.00000000000298,727.000000000027,648.000000000019,9
37025041505,235.056836475092,1062.168238184336,944.168238184322,25.000000000002
37025041506,283.000000000013,489.000000000004,374.000000000002,38.000000000002
37025041507,152.999999999989,144.999999999999,126,0.999999999999
37025041602,410,78,52,5
37025041603,521.671930999673,90.999999999997,49.999999999997,8
37025041604,381.999999999995,249.999999999995,139.000000000002,60.999999999995005
37025041701,692.999999999844,144.999999999984,81.999999999993,28
37025041702,535,34,19,8
37025041901,534,533,249,92
37025041902,1000,965,206,25
37025042000,919.999999999997,762.999999999987,169.999999999987,30
37025042101,524,1899,534,248
37025042102,646,780,350,8
37025042201,682,201,56,2
37025042202,452,170,85,5
37025042300,1102,852,81,3
37025042401,696,235,83,2
37025042402,1835.332132168827,1296,255,31
37025042501,557,272,174,7
37025042502,778,521,118,9
37025042503,253,476,346,59
37025042504,82,78,65,0
37025042601,292,464,392,20
37025042602,390.000000000019,485,330,18
37025042603,911.013388898704,813.000222468864,579.00022246898,10
37025042604,488.035401007917,640.0353376380419,521.035337638031,7
37027030100,1494,1495,426,177
37027030200,1629,643,259,108
37027030300,845.999999999992,716,318,117
37027030400,1500.000000000019,157.000000000001,38.000000000001,0
37027030500,857.000000000003,188,86,3
37027030600,720.999999999982,64.999999999991,23.999999999998,3.000000000003
37027030700,2199.999999999998,53,15,0
37027030801,698.001082412168,61.000208156197004,35.000208156199,10
37027030802,925.016741786009,137,24,3
37027030900,924.994772688373,132,43,30
37027031000,503.00187610567303,10,1,6
37027031100,820.36326662025,107,52,29
37027031201,1016.999999999989,11,0,3
37027031202,877.999999999978,24.999999999999996,2,0
37027031301,344,26,21,0
37027031302,912.999999999981,37,26.000000000003002,2.999999999997
37027031401,780,12,1,0
37027031402,921.000000000048,31,10,4
37027031403,772.000000000006,65,20,8
37029950101,566,857,503,193
37029950102,753.000000000002,486,241,139
37031970101,216,0,0,0
37031970102,374,78,31,38
37031970103,511,6,3,0
37031970200,220,0,0,0
37031970301,893.99999999996,761.999999999997,245.999999999998,326
37031970304,725.999999999997,270.999999999998,31.999999999996998,22
37031970305,537,346,58,112
37031970401,795.933751326337,135.99999999995,5,4
37031970402,608,392,102,94
37031970403,403,12,1,0
